age;duration;campaign;pdays;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;job;marital;education;default;housing;loan;contact;month;day_of_week;previous;poutcome;y
36;360;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;0;nonexistent;1
26;852;2;999;1.1;93.994;-36.4;4.859;5191;student;single;high.school;no;no;no;telephone;may;wed;0;nonexistent;1
27;241;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;0;nonexistent;1
44;133;4;999;1.1;93.994;-36.4;4.859;5191;blue-collar;divorced;basic.6y;no;no;no;telephone;may;wed;0;nonexistent;1
28;98;2;999;1.1;93.994;-36.4;4.859;5191;services;married;unknown;no;no;no;telephone;may;wed;0;nonexistent;1
53;574;2;999;1.1;93.994;-36.4;4.859;5191;retired;divorced;high.school;no;unknown;unknown;telephone;may;wed;0;nonexistent;1
46;274;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;0;nonexistent;1
49;154;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.4y;unknown;no;no;telephone;may;wed;0;nonexistent;1
33;122;4;999;1.1;93.994;-36.4;4.859;5191;admin.;married;university.degree;no;no;no;telephone;may;wed;0;nonexistent;1
30;166;4;999;1.1;93.994;-36.4;4.859;5191;student;single;unknown;unknown;no;no;telephone;may;wed;0;nonexistent;1
29;167;3;999;1.1;93.994;-36.4;4.859;5191;admin.;single;high.school;no;yes;yes;telephone;may;wed;0;nonexistent;1
51;91;7;999;1.1;93.994;-36.4;4.859;5191;self-employed;married;basic.4y;unknown;no;yes;telephone;may;wed;0;nonexistent;1
55;133;4;999;1.1;93.994;-36.4;4.859;5191;admin.;married;high.school;no;yes;no;telephone;may;wed;0;nonexistent;1
41;594;2;999;1.1;93.994;-36.4;4.859;5191;admin.;single;high.school;no;no;no;telephone;may;wed;0;nonexistent;1
39;86;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;divorced;basic.9y;no;yes;no;telephone;may;wed;0;nonexistent;1
49;166;3;999;1.1;93.994;-36.4;4.859;5191;management;married;university.degree;no;no;no;telephone;may;wed;0;nonexistent;1
39;302;10;999;1.1;93.994;-36.4;4.859;5191;blue-collar;divorced;unknown;no;no;no;telephone;may;wed;0;nonexistent;1
30;303;4;999;1.1;93.994;-36.4;4.859;5191;admin.;married;university.degree;no;yes;no;telephone;may;wed;0;nonexistent;1
31;636;6;999;1.1;93.994;-36.4;4.859;5191;services;married;high.school;no;no;no;telephone;may;wed;0;nonexistent;1
59;341;5;999;1.1;93.994;-36.4;4.859;5191;blue-collar;divorced;basic.4y;no;no;no;telephone;may;wed;0;nonexistent;1
33;483;3;999;1.1;93.994;-36.4;4.859;5191;blue-collar;single;high.school;no;no;no;telephone;may;wed;0;nonexistent;1
44;234;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.4y;no;yes;no;telephone;may;wed;0;nonexistent;1
28;211;3;999;1.1;93.994;-36.4;4.859;5191;services;married;high.school;no;yes;yes;telephone;may;wed;0;nonexistent;1
26;738;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;single;basic.9y;no;no;no;telephone;may;wed;0;nonexistent;1
28;482;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.6y;no;yes;yes;telephone;may;wed;0;nonexistent;1
32;238;2;999;1.1;93.994;-36.4;4.859;5191;technician;single;high.school;no;yes;no;telephone;may;wed;0;nonexistent;1
47;370;2;999;1.1;93.994;-36.4;4.859;5191;services;divorced;high.school;no;yes;no;telephone;may;wed;0;nonexistent;1
33;76;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;0;nonexistent;1
28;225;2;999;1.1;93.994;-36.4;4.859;5191;student;married;university.degree;no;no;no;telephone;may;wed;0;nonexistent;1
51;256;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;divorced;basic.9y;unknown;no;no;telephone;may;wed;0;nonexistent;1
37;567;3;999;1.1;93.994;-36.4;4.859;5191;housemaid;married;university.degree;unknown;no;no;telephone;may;wed;0;nonexistent;1
37;147;3;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;wed;0;nonexistent;1
34;135;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;single;basic.4y;unknown;no;yes;telephone;may;wed;0;nonexistent;1
31;582;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.9y;no;no;yes;telephone;may;wed;0;nonexistent;1
38;270;2;999;1.1;93.994;-36.4;4.859;5191;self-employed;single;university.degree;no;no;yes;telephone;may;wed;0;nonexistent;1
33;52;4;999;1.1;93.994;-36.4;4.859;5191;management;married;high.school;no;no;no;telephone;may;wed;0;nonexistent;1
28;260;2;999;1.1;93.994;-36.4;4.859;5191;services;married;unknown;no;yes;no;telephone;may;wed;0;nonexistent;1
41;254;2;999;1.1;93.994;-36.4;4.859;5191;admin.;married;high.school;no;no;no;telephone;may;wed;0;nonexistent;1
29;1118;2;999;1.1;93.994;-36.4;4.859;5191;technician;married;university.degree;no;yes;no;telephone;may;wed;0;nonexistent;1
38;76;9;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.4y;unknown;no;no;telephone;may;wed;0;nonexistent;1
46;79;3;999;1.1;93.994;-36.4;4.859;5191;admin.;married;high.school;no;yes;no;telephone;may;wed;0;nonexistent;1
36;837;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;unknown;no;no;no;telephone;may;wed;0;nonexistent;1
59;208;5;999;1.1;93.994;-36.4;4.859;5191;retired;married;professional.course;unknown;no;no;telephone;may;wed;0;nonexistent;1
44;245;7;999;1.1;93.994;-36.4;4.859;5191;management;married;university.degree;unknown;no;yes;telephone;may;wed;0;nonexistent;1
34;187;4;999;1.1;93.994;-36.4;4.859;5191;technician;married;professional.course;unknown;no;yes;telephone;may;wed;0;nonexistent;1
36;1423;3;999;1.1;93.994;-36.4;4.859;5191;technician;married;professional.course;no;no;no;telephone;may;wed;0;nonexistent;2
51;271;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;wed;0;nonexistent;1
36;166;5;999;1.1;93.994;-36.4;4.859;5191;services;married;high.school;no;no;yes;telephone;may;wed;0;nonexistent;1
58;256;4;999;1.1;93.994;-36.4;4.859;5191;retired;married;basic.9y;no;no;no;telephone;may;wed;0;nonexistent;1
39;173;7;999;1.1;93.994;-36.4;4.859;5191;entrepreneur;married;high.school;unknown;no;yes;telephone;may;wed;0;nonexistent;1
42;367;3;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.4y;unknown;no;yes;telephone;may;wed;0;nonexistent;1
46;227;4;999;1.1;93.994;-36.4;4.859;5191;blue-collar;married;basic.9y;unknown;no;yes;telephone;may;wed;0;nonexistent;1
46;276;4;999;1.1;93.994;-36.4;4.859;5191;admin.;divorced;university.degree;no;yes;no;telephone;may;wed;0;nonexistent;1
41;349;2;999;1.1;93.994;-36.4;4.859;5191;admin.;single;university.degree;no;no;no;telephone;may;wed;0;nonexistent;1
36;856;2;999;1.1;93.994;-36.4;4.859;5191;admin.;married;university.degree;no;no;no;telephone;may;wed;0;nonexistent;1
60;278;2;999;1.1;93.994;-36.4;4.859;5191;retired;married;high.school;no;no;no;telephone;may;wed;0;nonexistent;1
43;143;3;999;1.1;93.994;-36.4;4.859;5191;technician;divorced;basic.9y;no;no;yes;telephone;may;wed;0;nonexistent;1
30;249;2;999;1.1;93.994;-36.4;4.859;5191;services;married;high.school;no;yes;no;telephone;may;wed;0;nonexistent;1
43;37;3;999;1.1;93.994;-36.4;4.859;5191;admin.;married;university.degree;no;yes;yes;telephone;may;wed;0;nonexistent;1
37;260;3;999;1.1;93.994;-36.4;4.859;5191;admin.;married;high.school;unknown;yes;no;telephone;may;wed;0;nonexistent;1
52;323;7;999;1.1;93.994;-36.4;4.859;5191;self-employed;married;basic.4y;unknown;yes;no;telephone;may;wed;0;nonexistent;1
41;187;3;999;1.1;93.994;-36.4;4.859;5191;admin.;married;university.degree;no;yes;no;telephone;may;wed;0;nonexistent;1
39;364;3;999;1.1;93.994;-36.4;4.859;5191;services;single;high.school;unknown;no;no;telephone;may;wed;0;nonexistent;1
29;211;2;999;1.1;93.994;-36.4;4.859;5191;unemployed;single;university.degree;no;no;yes;telephone;may;wed;0;nonexistent;1
29;266;2;999;1.1;93.994;-36.4;4.859;5191;admin.;single;university.degree;no;yes;yes;telephone;may;wed;0;nonexistent;1
55;806;2;999;1.1;93.994;-36.4;4.859;5191;technician;married;professional.course;unknown;no;no;telephone;may;wed;0;nonexistent;1
33;159;2;999;1.1;93.994;-36.4;4.859;5191;blue-collar;single;basic.9y;no;no;no;telephone;may;wed;0;nonexistent;1
41;318;2;999;1.1;93.994;-36.4;4.859;5191;self-employed;single;university.degree;no;yes;no;telephone;may;wed;0;nonexistent;1
53;104;3;999;1.1;93.994;-36.4;4.859;5191;retired;divorced;professional.course;unknown;yes;yes;telephone;may;wed;0;nonexistent;1
43;747;3;999;1.1;93.994;-36.4;4.859;5191;technician;married;professional.course;no;yes;no;telephone;may;wed;0;nonexistent;1
51;95;4;999;1.1;93.994;-36.4;4.86;5191;services;divorced;basic.4y;unknown;yes;no;telephone;may;thu;0;nonexistent;1
31;176;2;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;0;nonexistent;1
45;179;2;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;0;nonexistent;1
40;319;5;999;1.1;93.994;-36.4;4.86;5191;management;married;university.degree;no;no;no;telephone;may;thu;0;nonexistent;1
30;114;2;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.9y;no;no;yes;telephone;may;thu;0;nonexistent;1
37;170;5;999;1.1;93.994;-36.4;4.86;5191;admin.;married;unknown;no;yes;no;telephone;may;thu;0;nonexistent;1
56;311;5;999;1.1;93.994;-36.4;4.86;5191;services;divorced;high.school;unknown;no;no;telephone;may;thu;0;nonexistent;1
29;362;3;999;1.1;93.994;-36.4;4.86;5191;admin.;single;high.school;no;yes;no;telephone;may;thu;0;nonexistent;1
30;86;4;999;1.1;93.994;-36.4;4.86;5191;services;married;high.school;no;no;no;telephone;may;thu;0;nonexistent;1
36;90;2;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.9y;no;yes;no;telephone;may;thu;0;nonexistent;1
32;44;3;999;1.1;93.994;-36.4;4.86;5191;admin.;single;basic.9y;unknown;no;no;telephone;may;thu;0;nonexistent;1
41;1013;3;999;1.1;93.994;-36.4;4.86;5191;admin.;married;basic.6y;no;no;no;telephone;may;thu;0;nonexistent;1
35;76;7;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;unknown;no;yes;no;telephone;may;thu;0;nonexistent;1
45;90;3;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;0;nonexistent;1
40;155;6;999;1.1;93.994;-36.4;4.86;5191;blue-collar;divorced;high.school;unknown;no;no;telephone;may;thu;0;nonexistent;1
34;468;5;999;1.1;93.994;-36.4;4.86;5191;admin.;single;university.degree;no;yes;no;telephone;may;thu;0;nonexistent;1
45;226;2;999;1.1;93.994;-36.4;4.86;5191;admin.;married;basic.6y;no;yes;no;telephone;may;thu;0;nonexistent;1
31;349;2;999;1.1;93.994;-36.4;4.86;5191;admin.;married;high.school;no;no;yes;telephone;may;thu;0;nonexistent;1
35;646;3;999;1.1;93.994;-36.4;4.86;5191;housemaid;married;basic.4y;no;no;no;telephone;may;thu;0;nonexistent;2
58;148;3;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;thu;0;nonexistent;1
48;517;3;999;1.1;93.994;-36.4;4.86;5191;admin.;married;basic.9y;unknown;no;no;telephone;may;thu;0;nonexistent;1
38;243;1;999;1.1;93.994;-36.4;4.86;5191;management;married;basic.6y;unknown;yes;no;telephone;may;thu;0;nonexistent;1
39;391;2;999;1.1;93.994;-36.4;4.86;5191;admin.;single;university.degree;unknown;no;no;telephone;may;thu;0;nonexistent;1
38;204;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.6y;unknown;unknown;unknown;telephone;may;thu;0;nonexistent;1
49;236;4;999;1.1;93.994;-36.4;4.86;5191;blue-collar;single;basic.4y;no;no;no;telephone;may;thu;0;nonexistent;1
60;112;1;999;1.1;93.994;-36.4;4.86;5191;unknown;married;university.degree;no;no;yes;telephone;may;thu;0;nonexistent;1
37;125;4;999;1.1;93.994;-36.4;4.86;5191;services;married;professional.course;unknown;no;no;telephone;may;thu;0;nonexistent;1
48;360;1;999;1.1;93.994;-36.4;4.86;5191;technician;married;university.degree;no;no;no;telephone;may;thu;0;nonexistent;1
37;312;6;999;1.1;93.994;-36.4;4.86;5191;admin.;divorced;basic.9y;unknown;no;no;telephone;may;thu;0;nonexistent;1
30;366;1;999;1.1;93.994;-36.4;4.86;5191;technician;divorced;professional.course;no;yes;no;telephone;may;thu;0;nonexistent;1
32;70;1;999;1.1;93.994;-36.4;4.86;5191;admin.;married;university.degree;no;yes;no;telephone;may;thu;0;nonexistent;1
30;230;1;999;1.1;93.994;-36.4;4.86;5191;entrepreneur;married;university.degree;no;no;no;telephone;may;thu;0;nonexistent;1
39;135;1;999;1.1;93.994;-36.4;4.86;5191;unemployed;married;high.school;no;no;yes;telephone;may;thu;0;nonexistent;1
56;12;3;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;thu;0;nonexistent;1
37;65;1;999;1.1;93.994;-36.4;4.86;5191;self-employed;married;basic.9y;no;yes;no;telephone;may;thu;0;nonexistent;1
37;420;1;999;1.1;93.994;-36.4;4.86;5191;admin.;divorced;high.school;no;yes;no;telephone;may;thu;0;nonexistent;1
41;259;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;0;nonexistent;1
42;192;1;999;1.1;93.994;-36.4;4.86;5191;technician;divorced;basic.9y;no;no;no;telephone;may;thu;0;nonexistent;1
52;189;1;999;1.1;93.994;-36.4;4.86;5191;entrepreneur;married;university.degree;unknown;no;no;telephone;may;thu;0;nonexistent;1
42;263;1;999;1.1;93.994;-36.4;4.86;5191;technician;divorced;basic.9y;no;no;no;telephone;may;thu;0;nonexistent;1
58;415;7;999;1.1;93.994;-36.4;4.86;5191;management;divorced;university.degree;no;no;no;telephone;may;thu;0;nonexistent;1
32;746;1;999;1.1;93.994;-36.4;4.86;5191;services;married;basic.9y;no;no;no;telephone;may;thu;0;nonexistent;2
26;260;1;999;1.1;93.994;-36.4;4.86;5191;technician;married;professional.course;no;no;no;telephone;may;thu;0;nonexistent;1
28;71;1;999;1.1;93.994;-36.4;4.86;5191;services;married;basic.9y;unknown;unknown;unknown;telephone;may;thu;0;nonexistent;1
31;735;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;single;unknown;no;no;no;telephone;may;thu;0;nonexistent;1
31;183;5;999;1.1;93.994;-36.4;4.86;5191;services;married;high.school;no;yes;no;telephone;may;thu;0;nonexistent;1
27;75;1;999;1.1;93.994;-36.4;4.86;5191;admin.;single;high.school;unknown;no;no;telephone;may;thu;0;nonexistent;1
37;87;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.9y;no;yes;yes;telephone;may;thu;0;nonexistent;1
32;62;1;999;1.1;93.994;-36.4;4.86;5191;admin.;single;university.degree;no;no;no;telephone;may;thu;0;nonexistent;1
33;139;2;999;1.1;93.994;-36.4;4.86;5191;admin.;married;university.degree;no;yes;no;telephone;may;thu;0;nonexistent;1
35;150;1;999;1.1;93.994;-36.4;4.86;5191;technician;single;professional.course;no;yes;yes;telephone;may;thu;0;nonexistent;1
32;244;1;999;1.1;93.994;-36.4;4.86;5191;housemaid;married;basic.4y;no;no;no;telephone;may;thu;0;nonexistent;1
43;367;2;999;1.1;93.994;-36.4;4.86;5191;unknown;married;high.school;unknown;yes;yes;telephone;may;thu;0;nonexistent;1
32;325;1;999;1.1;93.994;-36.4;4.86;5191;housemaid;married;basic.4y;no;yes;no;telephone;may;thu;0;nonexistent;1
31;183;1;999;1.1;93.994;-36.4;4.86;5191;entrepreneur;single;basic.9y;no;no;no;telephone;may;thu;0;nonexistent;1
51;552;11;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;0;nonexistent;1
38;121;1;999;1.1;93.994;-36.4;4.86;5191;technician;single;professional.course;unknown;yes;no;telephone;may;thu;0;nonexistent;1
40;27;1;999;1.1;93.994;-36.4;4.86;5191;admin.;divorced;professional.course;no;yes;no;telephone;may;thu;0;nonexistent;1
42;157;1;999;1.1;93.994;-36.4;4.86;5191;unemployed;divorced;high.school;unknown;yes;yes;telephone;may;thu;0;nonexistent;1
45;203;1;999;1.1;93.994;-36.4;4.86;5191;housemaid;married;basic.6y;unknown;no;no;telephone;may;thu;0;nonexistent;1
35;104;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;single;unknown;no;no;no;telephone;may;thu;0;nonexistent;1
40;153;1;999;1.1;93.994;-36.4;4.86;5191;services;married;high.school;no;no;no;telephone;may;thu;0;nonexistent;1
44;182;2;999;1.1;93.994;-36.4;4.86;5191;blue-collar;single;high.school;no;yes;no;telephone;may;thu;0;nonexistent;1
31;55;1;999;1.1;93.994;-36.4;4.86;5191;admin.;married;high.school;no;no;no;telephone;may;thu;0;nonexistent;1
30;644;2;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;0;nonexistent;1
33;305;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;0;nonexistent;1
28;140;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;0;nonexistent;1
36;180;2;999;1.1;93.994;-36.4;4.86;5191;technician;married;professional.course;unknown;yes;no;telephone;may;thu;0;nonexistent;1
49;173;1;999;1.1;93.994;-36.4;4.86;5191;services;divorced;basic.6y;unknown;yes;no;telephone;may;thu;0;nonexistent;1
31;374;1;999;1.1;93.994;-36.4;4.86;5191;technician;married;professional.course;no;yes;no;telephone;may;thu;0;nonexistent;1
45;240;1;999;1.1;93.994;-36.4;4.86;5191;admin.;divorced;basic.6y;no;yes;no;telephone;may;thu;0;nonexistent;1
29;558;6;999;1.1;93.994;-36.4;4.86;5191;services;married;high.school;no;yes;no;telephone;may;thu;0;nonexistent;1
34;1088;2;999;1.1;93.994;-36.4;4.86;5191;blue-collar;single;basic.9y;no;no;no;telephone;may;thu;0;nonexistent;1
45;219;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;thu;0;nonexistent;1
30;41;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;single;basic.4y;no;no;no;telephone;may;thu;0;nonexistent;1
38;436;1;999;1.1;93.994;-36.4;4.86;5191;technician;married;professional.course;no;no;no;telephone;may;thu;0;nonexistent;1
33;463;1;999;1.1;93.994;-36.4;4.86;5191;admin.;married;university.degree;no;no;no;telephone;may;thu;0;nonexistent;1
46;265;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;0;nonexistent;1
41;234;1;999;1.1;93.994;-36.4;4.86;5191;entrepreneur;divorced;university.degree;no;yes;no;telephone;may;thu;0;nonexistent;1
44;113;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;single;basic.4y;no;yes;no;telephone;may;thu;0;nonexistent;1
32;200;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;high.school;unknown;yes;no;telephone;may;thu;0;nonexistent;1
46;158;1;999;1.1;93.994;-36.4;4.86;5191;housemaid;married;basic.4y;no;yes;no;telephone;may;thu;0;nonexistent;1
35;34;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.9y;no;unknown;unknown;telephone;may;thu;0;nonexistent;1
44;160;1;999;1.1;93.994;-36.4;4.86;5191;technician;married;professional.course;no;yes;no;telephone;may;thu;0;nonexistent;1
35;504;3;999;1.1;93.994;-36.4;4.86;5191;technician;married;professional.course;no;no;no;telephone;may;thu;0;nonexistent;1
39;206;1;999;1.1;93.994;-36.4;4.86;5191;services;single;high.school;unknown;no;no;telephone;may;thu;0;nonexistent;1
52;36;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.4y;no;yes;no;telephone;may;thu;0;nonexistent;1
44;139;2;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;0;nonexistent;1
53;303;1;999;1.1;93.994;-36.4;4.86;5191;unknown;married;high.school;unknown;no;no;telephone;may;thu;0;nonexistent;1
33;109;1;999;1.1;93.994;-36.4;4.86;5191;services;divorced;high.school;no;yes;no;telephone;may;thu;0;nonexistent;1
41;90;1;999;1.1;93.994;-36.4;4.86;5191;technician;single;university.degree;unknown;yes;no;telephone;may;thu;0;nonexistent;1
33;134;1;999;1.1;93.994;-36.4;4.86;5191;admin.;single;university.degree;no;no;no;telephone;may;thu;0;nonexistent;1
46;257;1;999;1.1;93.994;-36.4;4.86;5191;admin.;single;high.school;no;unknown;unknown;telephone;may;thu;0;nonexistent;1
38;241;2;999;1.1;93.994;-36.4;4.86;5191;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;0;nonexistent;1
44;94;1;999;1.1;93.994;-36.4;4.86;5191;blue-collar;divorced;unknown;no;no;yes;telephone;may;thu;0;nonexistent;1
57;171;10;999;1.1;93.994;-36.4;4.86;5191;retired;unknown;basic.4y;no;yes;no;telephone;may;thu;0;nonexistent;1
45;178;1;999;1.1;93.994;-36.4;4.86;5191;management;married;unknown;unknown;no;no;telephone;may;thu;0;nonexistent;1
55;285;2;999;1.1;93.994;-36.4;4.86;5191;unknown;married;unknown;unknown;yes;no;telephone;may;thu;0;nonexistent;1
26;326;4;999;1.1;93.994;-36.4;4.86;5191;admin.;married;high.school;no;no;no;telephone;may;thu;0;nonexistent;1
38;451;2;999;1.1;93.994;-36.4;4.86;5191;blue-collar;divorced;unknown;no;yes;no;telephone;may;thu;0;nonexistent;1
41;347;1;999;1.1;93.994;-36.4;4.86;5191;technician;married;basic.9y;no;yes;no;telephone;may;thu;0;nonexistent;1
53;116;1;999;1.1;93.994;-36.4;4.86;5191;retired;divorced;basic.4y;no;no;no;telephone;may;thu;0;nonexistent;1
42;1074;1;999;1.1;93.994;-36.4;4.86;5191;services;divorced;basic.6y;no;yes;no;telephone;may;thu;0;nonexistent;2
56;191;1;999;1.1;93.994;-36.4;4.86;5191;technician;married;professional.course;unknown;no;no;telephone;may;thu;0;nonexistent;1
41;77;1;999;1.1;93.994;-36.4;4.86;5191;management;married;high.school;no;no;no;telephone;may;thu;0;nonexistent;1
